instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
4612609,18018,GATECH-BE,GACM TECHNOLOGIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
4353,17,GATECHDVR,GACM TECHNOLOGIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
2178561,8510,GATEWAY,GATEWAY DISTRIPARKS,0.0,,0.0,0.05,1,EQ,NSE,NSE
946945,3699,GAYAHWS-BE,GAYATRI HIGHWAYS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3496449,13658,GEECEE,GEECEE VENTURES,0.0,,0.0,0.05,1,EQ,NSE,NSE
4588545,17924,GEEKAYWIRE-BE,GEEKAY WIRES,0.0,,0.0,0.05,1,EQ,NSE,NSE
560897,2191,GENCON-BE,GENERIC ENG CONS PROJ,0.0,,0.0,0.05,1,EQ,NSE,NSE
2791681,10905,GENESYS,GENESYS INTL CORPN,0.0,,0.0,0.05,1,EQ,NSE,NSE
4355073,17012,GENSOL-BE,GENSOL ENGINEERING,0.0,,0.0,0.05,1,EQ,NSE,NSE
1689601,6600,GENUSPAPER,GENUS P&B,0.0,,0.0,0.05,1,EQ,NSE,NSE
3047681,11905,GENUSPOWER,GENUS POWER INFRASTRU,0.0,,0.0,0.05,1,EQ,NSE,NSE
3045377,11896,GEOJITFSL,GEOJIT FINANCIAL SER L,0.0,,0.0,0.05,1,EQ,NSE,NSE
2012673,7862,GEPIL,GE POWER INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
3526657,13776,GESHIP,THE GE SHPG.LTD,0.0,,0.0,0.05,1,EQ,NSE,NSE
4297473,16787,GET&D-BE,GE T&D INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
329985,1289,GFLLIMITED,GFL,0.0,,0.0,0.05,1,EQ,NSE,NSE
2836225,11079,GFSTEELS-BE,GRAND FOUNDRY,0.0,,0.0,0.05,1,EQ,NSE,NSE
288513,1127,GHCL,GHCL,0.0,,0.0,0.05,1,EQ,NSE,NSE
4274177,16696,GHCLTEXTIL,GHCL TEXTILES,0.0,,0.0,0.05,1,EQ,NSE,NSE
291585,1139,GICHSGFIN,GIC HOUSING FINANCE,0.0,,0.0,0.05,1,EQ,NSE,NSE
4816641,18815,GICL-SM,GLOBE INTL CARRIERS,0.0,,0.0,0.05,3000,EQ,NSE,NSE
70913,277,GICRE,GENERAL INS CORP OF INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
4566785,17839,GILLANDERS,GILLANDERS ARBUTHNOT,0.0,,0.0,0.05,1,EQ,NSE,NSE
403457,1576,GILLETTE,GILLETTE INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
812033,3172,GILT5YBEES,RELCAPAMC - NETFGILT5Y,0.0,,0.0,0.01,1,EQ,NSE,NSE
292353,1142,GINNIFILA,GINNI FILAMENTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
293121,1145,GIPCL,GUJ IND POW CO.,0.0,,0.0,0.05,1,EQ,NSE,NSE
605697,2366,GIRIRAJ-ST,GIRIRAJ CIVIL DEVP,0.0,,0.0,0.05,500,EQ,NSE,NSE
4444161,17360,GKWLIMITED-BE,GKW,0.0,,0.0,0.05,1,EQ,NSE,NSE
303617,1186,GLAND,GLAND PHARMA,0.0,,0.0,0.05,1,EQ,NSE,NSE
295169,1153,GLAXO,GLAXOSMITHKLINE PHARMA LT,0.0,,0.0,0.05,1,EQ,NSE,NSE
1895937,7406,GLENMARK,GLENMARK PHARMACEUTICALS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2153473,8412,GLFL-BE,GUJARAT LEASE FINANCING L,0.0,,0.0,0.05,1,EQ,NSE,NSE
362241,1415,GLOBAL,GLOBAL EDUCATION,0.0,,0.0,0.05,1,EQ,NSE,NSE
4394753,17167,GLOBALPET-SM,GLOBAL PET INDUSTRIES,0.0,,0.0,0.05,1500,EQ,NSE,NSE
3517185,13739,GLOBALVECT-BE,GLOBAL VEC HELICORP,0.0,,0.0,0.05,1,EQ,NSE,NSE
102401,400,GLOBE-BE,GLOBE TEXTILES (I).,0.0,,0.0,0.05,1,EQ,NSE,NSE
4460545,17424,GLOBUSSPR,GLOBUS SPIRITS,0.0,,0.0,0.05,1,EQ,NSE,NSE
1347841,5265,GLS,GLENMARK LIFE SCIENCE,0.0,,0.0,0.05,1,EQ,NSE,NSE
299009,1168,GMBREW,G M BREWERIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
1332225,5204,GMDCLTD,GUJARAT MINERAL DEV CORP,0.0,,0.0,0.05,1,EQ,NSE,NSE
401921,1570,GMMPFAUDLR,GMM PFAUDLER,0.0,,0.0,0.05,1,EQ,NSE,NSE
3463169,13528,GMRINFRA,GMR AIRPORTS INFRA,0.0,,0.0,0.05,1,EQ,NSE,NSE
2183425,8529,GMRP&UI,GMR POW AND URBAN INFRA L,0.0,,0.0,0.05,1,EQ,NSE,NSE
4754177,18571,GNA,GNA AXLES,0.0,,0.0,0.05,1,EQ,NSE,NSE
300545,1174,GNFC,GUJ NAR VAL FER & CHEM L,0.0,,0.0,0.05,1,EQ,NSE,NSE
3759873,14687,GOACARBON,GOA CARBON,0.0,,0.0,0.05,1,EQ,NSE,NSE
1014529,3963,GOCLCORP,GOCL CORPORATION,0.0,,0.0,0.05,1,EQ,NSE,NSE
1782785,6964,GOCOLORS,GO FASHION INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
302337,1181,GODFRYPHLP,GODFREY PHILLIPS INDIA LT,0.0,,0.0,0.05,1,EQ,NSE,NSE
412161,1610,GODHA-BE,GODHA CABCON INSULAT,0.0,,0.0,0.05,1,EQ,NSE,NSE
36865,144,GODREJAGRO,GODREJ AGROVET,0.0,,0.0,0.05,1,EQ,NSE,NSE
2585345,10099,GODREJCP,GODREJ CONSUMER PRODUCTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2796801,10925,GODREJIND,GODREJ INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
4576001,17875,GODREJPROP,GODREJ PROPERTIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
3015169,11778,GOKEX,GOKALDAS EXPORTS.,0.0,,0.0,0.05,1,EQ,NSE,NSE
4276481,16705,GOKUL,GOKUL REFOILS & SOLV,0.0,,0.0,0.05,1,EQ,NSE,NSE
3706881,14480,GOKULAGRO,GOKUL AGRO RESOURCES,0.0,,0.0,0.05,1,EQ,NSE,NSE
3693569,14428,GOLDBEES,NIP IND ETF GOLD BEES,0.0,,0.0,0.01,1,EQ,NSE,NSE
3657217,14286,GOLDETF,MIRAEAMC - MAGOLDETF,0.0,,0.0,0.01,1,EQ,NSE,NSE
3064577,11971,GOLDIAM,GOLDIAM INTERNATIONAL,0.0,,0.0,0.05,1,EQ,NSE,NSE
5037825,19679,GOLDIETF,ICICI PRUDENTIAL GOLD ETF,0.0,,0.0,0.01,1,EQ,NSE,NSE
3507457,13701,GOLDKART-ST,GOLDKART JEWELS,0.0,,0.0,0.05,2500,EQ,NSE,NSE
3720961,14535,GOLDSHARE,UTI GOLD ETF,0.0,,0.0,0.05,1,EQ,NSE,NSE
769,3,GOLDSTAR-ST,GOLDSTAR POWER,0.0,,0.0,0.05,11250,EQ,NSE,NSE
2528769,9878,GOLDTECH-BE,GOLDSTONE TECHNOLOGIES LT,0.0,,0.0,0.05,1,EQ,NSE,NSE
1568001,6125,GOODLUCK,GOODLUCK INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
3017985,11789,GOYALALUM-BE,GOYAL ALUMINIUMS,0.0,,0.0,0.05,1,EQ,NSE,NSE
4955137,19356,GOYALSALT-SM,GOYAL SALT,0.0,,0.0,0.05,3000,EQ,NSE,NSE
3432705,13409,GPIL,GODAWARI POW & ISP,0.0,,0.0,0.05,1,EQ,NSE,NSE
5051137,19731,GPPL,GUJARAT PIPAVAV PORT,0.0,,0.0,0.05,1,EQ,NSE,NSE
4528385,17689,GPTINFRA-BE,GPT INFRAPROJECTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3039233,11872,GRANULES,GRANULES INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
5236225,20454,GRAPHISAD-SM,GRAPHISADS,0.0,,0.0,0.05,1200,EQ,NSE,NSE
151553,592,GRAPHITE,GRAPHITE INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
315393,1232,GRASIM,GRASIM INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
5256705,20534,GRAVITA,GRAVITA INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
3597313,14052,GRCL-SM,GAYATRI RUBB AND CHEM,0.0,,0.0,0.05,2000,EQ,NSE,NSE
316161,1235,GREAVESCOT,GREAVES COTTON.,0.0,,0.0,0.05,1,EQ,NSE,NSE
4375553,17092,GREENCHEF-SM,GREENCHEF APPLIANCES,0.0,,0.0,0.05,800,EQ,NSE,NSE
1753089,6848,GREENLAM,GREENLAM INDUSTRIES.,0.0,,0.0,0.05,1,EQ,NSE,NSE
3535361,13810,GREENPANEL,GREENPANEL INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
1020673,3987,GREENPLY,GREENPLY INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
5148161,20110,GREENPOWER,ORIENT GREEN POWER CO,0.0,,0.0,0.05,1,EQ,NSE,NSE
4797953,18742,GRETEX-ST,GRETEX INDUSTRIES.,0.0,,0.0,0.05,3000,EQ,NSE,NSE
3471361,13560,GRINDWELL,GRINDWELL NORTON,0.0,,0.0,0.05,1,EQ,NSE,NSE
1293825,5054,GRINFRA,G R INFRAPROJECTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2782977,10871,GRMOVER,GRM OVERSEAS,0.0,,0.0,0.05,1,EQ,NSE,NSE
4549121,17770,GROBTEA,THE GROB TEA COMPANY,0.0,,0.0,0.05,1,EQ,NSE,NSE
1675009,6543,GRPLTD,GRP,0.0,,0.0,0.05,1,EQ,NSE,NSE
1401601,5475,GRSE,GARDEN REACH SHIP&ENG,0.0,,0.0,0.05,1,EQ,NSE,NSE
2043393,7982,GRWRHITECH,GARWARE HI-TECH FILMS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3364609,13143,GSEC10IETF,ICICIPRAMC - ICICI10GS,0.0,,0.0,0.01,1,EQ,NSE,NSE
3824129,14938,GSEC10YEAR,MIRAEAMC - MAGS813ETF,0.0,,0.0,0.01,1,EQ,NSE,NSE
2135553,8342,GSEC5IETF,ICICIPRAMC - ICICI5GSEC,0.0,,0.0,0.01,1,EQ,NSE,NSE
319233,1247,GSFC,GUJ STATE FERT & CHEM,0.0,,0.0,0.05,1,EQ,NSE,NSE
3737345,14599,GSLSU,GLOBAL SURFACES,0.0,,0.0,0.05,1,EQ,NSE,NSE
3378433,13197,GSPL,GUJARAT STATE PETRO,0.0,,0.0,0.05,1,EQ,NSE,NSE
3928833,15347,GSS,GSS INFOTECH,0.0,,0.0,0.05,1,EQ,NSE,NSE
2500609,9768,GSTL-ST,GLOBESECURE TECHNO,0.0,,0.0,0.05,1000,EQ,NSE,NSE
290561,1135,GTECJAINX-BE,G-TEC JAINX EDUCATION,0.0,,0.0,0.05,1,EQ,NSE,NSE
1234177,4821,GTL-BE,GTL,0.0,,0.0,0.05,1,EQ,NSE,NSE
3518721,13745,GTLINFRA,GTL INFRA.LTD,0.0,,0.0,0.05,1,EQ,NSE,NSE
5425921,21195,GTPL,GTPL HATHWAY,0.0,,0.0,0.05,1,EQ,NSE,NSE
2971137,11606,GUFICBIO,GUFIC BIOSCIENCES.,0.0,,0.0,0.05,1,EQ,NSE,NSE
324353,1267,GUJALKALI,GUJARAT ALKALIES & CHEM,0.0,,0.0,0.05,1,EQ,NSE,NSE
3757313,14677,GUJAPOLLO,GUJ. APOLLO IND..,0.0,,0.0,0.05,1,EQ,NSE,NSE
2713345,10599,GUJGASLTD,GUJARAT GAS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2584833,10097,GUJRAFFIA-BE,GUJARAT RAFFIA INDUST,0.0,,0.0,0.05,1,EQ,NSE,NSE
1124097,4391,GULFOILLUB,GULF OIL LUB. IND..,0.0,,0.0,0.05,1,EQ,NSE,NSE
2965505,11584,GULFPETRO-BE,GP PETROLEUMS,0.0,,0.0,0.05,1,EQ,NSE,NSE
1609217,6286,GULPOLY,GULSHAN POLYOLS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3385857,13226,GVKPIL,GVK POW. & INFRA.,0.0,,0.0,0.05,1,EQ,NSE,NSE
2781697,10866,GVPTECH-BE,GVP INFOTECH,0.0,,0.0,0.05,1,EQ,NSE,NSE
589569,2303,HAL,HINDUSTAN AERONAUTICS,0.0,,0.0,0.05,1,EQ,NSE,NSE
12289,48,HAPPSTMNDS,HAPPIEST MINDS TECHNO,0.0,,0.0,0.05,1,EQ,NSE,NSE
5338625,20854,HAPPYFORGE,HAPPY FORGINGS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2294273,8962,HARDWYN,HARDWYN INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
2295809,8968,HARIOMPIPE,HARIOM PIPE INDUSTRIES L,0.0,,0.0,0.05,1,EQ,NSE,NSE
2023937,7906,HARRMALAYA-BE,HARRISONS MALAYALAM,0.0,,0.0,0.05,1,EQ,NSE,NSE
2857473,11162,HARSHA,HARSHA ENGINEERS INT,0.0,,0.0,0.05,1,EQ,NSE,NSE
4647425,18154,HATHWAY,HATHWAY CABLE & DATACOM,0.0,,0.0,0.05,1,EQ,NSE,NSE
996353,3892,HATSUN,HATSUN AGRO PRODUCT.,0.0,,0.0,0.05,1,EQ,NSE,NSE
2513665,9819,HAVELLS,HAVELLS INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
2154753,8417,HAVISHA-BE,SRI HAVISHA HOSP & INFR L,0.0,,0.0,0.05,1,EQ,NSE,NSE
3575297,13966,HBLPOWER,HBL POWER SYSTEMS.,0.0,,0.0,0.05,1,EQ,NSE,NSE
1054209,4118,HBSL-BE,HB STOCKHOLDINGS,0.0,,0.0,0.05,1,EQ,NSE,NSE
352001,1375,HCC,HINDUSTAN CONSTRUCTION CO,0.0,,0.0,0.05,1,EQ,NSE,NSE
3982081,15555,HCG,HEALTHCARE GLOB. ENT.,0.0,,0.0,0.05,1,EQ,NSE,NSE
339713,1327,HCL-INSYS,HCL INFOSYSTEMS,0.0,,0.0,0.05,1,EQ,NSE,NSE
1850625,7229,HCLTECH,HCL TECHNOLOGIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
1086465,4244,HDFCAMC,HDFC AMC,0.0,,0.0,0.05,1,EQ,NSE,NSE
341249,1333,HDFCBANK,HDFC BANK,0.0,,0.0,0.05,1,EQ,NSE,NSE
3642881,14230,HDFCBSE500,HDFCAMC - HDFCBSE500,0.0,,0.0,0.01,1,EQ,NSE,NSE
5003009,19543,HDFCGOLD,HDFC GOLD ETF,0.0,,0.0,0.01,1,EQ,NSE,NSE
2877697,11241,HDFCGROWTH,HDFCAMC - HDFCGROWTH,0.0,,0.0,0.01,1,EQ,NSE,NSE
119553,467,HDFCLIFE,HDFC LIFE INS CO,0.0,,0.0,0.05,1,EQ,NSE,NSE
4679425,18279,HDFCLIQUID,HDFCAMC - HDFCLIQUID,0.0,,0.0,0.01,1,EQ,NSE,NSE
2956033,11547,HDFCLOWVOL,HDFCAMC - HDFCLOWVOL,0.0,,0.0,0.01,1,EQ,NSE,NSE
3644417,14236,HDFCMID150,HDFCAMC - HDFCMID150,0.0,,0.0,0.01,1,EQ,NSE,NSE
2953729,11538,HDFCMOMENT,HDFCAMC - HDFCMOMENT,0.0,,0.0,0.01,1,EQ,NSE,NSE
2718465,10619,HDFCNEXT50,HDFCAMC - HDFCNEXT50,0.0,,0.0,0.01,1,EQ,NSE,NSE
2722049,10633,HDFCNIF100,HDFCAMC - HDFCNIF100,0.0,,0.0,0.01,1,EQ,NSE,NSE
5742849,22433,HDFCNIFBAN,HDFCAMC - HDFCNIFBAN,0.0,,0.0,0.01,1,EQ,NSE,NSE
3097857,12101,HDFCNIFIT,HDFCAMC - HDFCNIFIT,0.0,,0.0,0.01,1,EQ,NSE,NSE
2967297,11591,HDFCNIFTY,HDFCAMC - HDFCNIFTY,0.0,,0.0,0.01,1,EQ,NSE,NSE
3099649,12108,HDFCPVTBAN,HDFCAMC - HDFCPVTBAN,0.0,,0.0,0.01,1,EQ,NSE,NSE
2881281,11255,HDFCQUAL,HDFCAMC - HDFCQUAL,0.0,,0.0,0.01,1,EQ,NSE,NSE
2967809,11593,HDFCSENSEX,HDFCAMC - HDFCSENSEX,0.0,,0.0,0.01,1,EQ,NSE,NSE
2784257,10876,HDFCSILVER,HDFCAMC - HDFCSILVER,0.0,,0.0,0.01,1,EQ,NSE,NSE
3643649,14233,HDFCSML250,HDFCAMC - HDFCSML250,0.0,,0.0,0.01,1,EQ,NSE,NSE
2882561,11260,HDFCVALUE,HDFCAMC - HDFCVALUE,0.0,,0.0,0.01,1,EQ,NSE,NSE
4916481,19205,HEADSUP,HEADS UP VENTURES,0.0,,0.0,0.05,1,EQ,NSE,NSE
928257,3626,HEALTHIETF,ICICIPRAMC - ICICIPHARM,0.0,,0.0,0.01,1,EQ,NSE,NSE
1612033,6297,HEALTHY,BIRLASLAMC - HEALTHY,0.0,,0.0,0.01,1,EQ,NSE,NSE
1901825,7429,HECPROJECT-BE,HEC INFRA PROJECTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
342017,1336,HEG,HEG,0.0,,0.0,0.05,1,EQ,NSE,NSE
592897,2316,HEIDELBERG,HEIDELBERGCEMENT (I),0.0,,0.0,0.05,1,EQ,NSE,NSE
179457,701,HEMIPROP,HEMISPHERE PROP IND,0.0,,0.0,0.05,1,EQ,NSE,NSE
669185,2614,HERANBA,HERANBA INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
3913729,15288,HERCULES,HERCULES HOI..,0.0,,0.0,0.05,1,EQ,NSE,NSE
1177089,4598,HERITGFOOD,HERITAGE FOODS,0.0,,0.0,0.05,1,EQ,NSE,NSE
345089,1348,HEROMOTOCO,HERO MOTOCORP,0.0,,0.0,0.05,1,EQ,NSE,NSE
1804289,7048,HESTERBIO,HESTER BIOSCIENCES,0.0,,0.0,0.05,1,EQ,NSE,NSE
183041,715,HEUBACHIND,HEUBACH COLORANTS IND,0.0,,0.0,0.05,1,EQ,NSE,NSE
6914049,27008,HEXATRADEX,HEXA TRADEX,0.0,,0.0,0.05,1,EQ,NSE,NSE
5619457,21951,HFCL,HFCL,0.0,,0.0,0.05,1,EQ,NSE,NSE
428033,1672,HGINFRA,H.G.INFRA ENGINEERING,0.0,,0.0,0.05,1,EQ,NSE,NSE
3766273,14712,HGS,HINDUJA GLOBAL SOLS..,0.0,,0.0,0.05,1,EQ,NSE,NSE
4811265,18794,HIGREEN-SM,HI GREEN CARBON,0.0,,0.0,0.05,1600,EQ,NSE,NSE
2475009,9668,HIKAL,HIKAL,0.0,,0.0,0.05,1,EQ,NSE,NSE
372481,1455,HIL,HIL,0.0,,0.0,0.05,1,EQ,NSE,NSE
3744513,14627,HILTON,HILTON METAL FORGING,0.0,,0.0,0.05,1,EQ,NSE,NSE
348161,1360,HIMATSEIDE,HIMATSINGKA SEIDE,0.0,,0.0,0.05,1,EQ,NSE,NSE
348929,1363,HINDALCO,HINDALCO  INDUSTRIES ,0.0,,0.0,0.05,1,EQ,NSE,NSE
351233,1372,HINDCOMPOS,HINDUSTAN COMPOSITES.,0.0,,0.0,0.05,1,EQ,NSE,NSE
1260545,4924,HINDCON-BE,HINDCON CHEMICALS,0.0,,0.0,0.05,1,EQ,NSE,NSE
4592385,17939,HINDCOPPER,HINDUSTAN COPPER,0.0,,0.0,0.05,1,EQ,NSE,NSE
5549057,21676,HINDMOTORS,HINDUSTAN MOTORS,0.0,,0.0,0.05,1,EQ,NSE,NSE
4364801,17050,HINDNATGLS-BE,HIND NATL GLASS & IND,0.0,,0.0,0.05,1,EQ,NSE,NSE
359169,1403,HINDOILEXP,HINDUSTAN OIL EXPLORATION,0.0,,0.0,0.05,1,EQ,NSE,NSE
359937,1406,HINDPETRO,HINDUSTAN PETROLEUM CORP,0.0,,0.0,0.05,1,EQ,NSE,NSE
356865,1394,HINDUNILVR,HINDUSTAN UNILEVER.,0.0,,0.0,0.05,1,EQ,NSE,NSE
4066049,15883,HINDWAREAP,HINDWARE HME INOVATON,0.0,,0.0,0.05,1,EQ,NSE,NSE
364545,1424,HINDZINC,HINDUSTAN ZINC,0.0,,0.0,0.05,1,EQ,NSE,NSE
3555841,13890,HIRECT,HIND RECTIFIER,0.0,,0.0,0.05,1,EQ,NSE,NSE
4946433,19322,HISARMETAL,HISAR METAL IND.,0.0,,0.0,0.05,1,EQ,NSE,NSE
734209,2868,HITECH,HI-TECH PIPES,0.0,,0.0,0.05,1,EQ,NSE,NSE
3881217,15161,HITECHCORP,HITECH CORPORATION,0.0,,0.0,0.05,1,EQ,NSE,NSE
1134849,4433,HITECHGEAR,THE HI-TECH GEARS,0.0,,0.0,0.05,1,EQ,NSE,NSE
585985,2289,HLEGLAS,HLE GLASCOAT,0.0,,0.0,0.05,1,EQ,NSE,NSE
370689,1448,HLVLTD,HLV,0.0,,0.0,0.05,1,EQ,NSE,NSE
4365569,17053,HMAAGRO,HMA AGRO INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
4918017,19211,HMVL,HINDUSTAN MEDIA VENT,0.0,,0.0,0.05,1,EQ,NSE,NSE
3116289,12173,HNDFDS,HINDUSTAN FOODS,0.0,,0.0,0.05,1,EQ,NSE,NSE
4680705,18284,HNGSNGBEES,NIP IND ETF HANGSENG BEES,0.0,,0.0,0.01,1,EQ,NSE,NSE
4774145,18649,HOLMARC-SM,HOLMARC OPTO MECHATRO L,0.0,,0.0,0.05,3000,EQ,NSE,NSE
526337,2056,HOMEFIRST,HOME FIRST FIN CO IND,0.0,,0.0,0.05,1,EQ,NSE,NSE
3462657,13526,HOMESFY-SM,HOMESFY REALTY,0.0,,0.0,0.05,300,EQ,NSE,NSE
5072129,19813,HONASA,HONASA CONSUMER,0.0,,0.0,0.05,1,EQ,NSE,NSE
874753,3417,HONAUT,HONEYWELL AUTOMATION IND,0.0,,0.0,0.05,1,EQ,NSE,NSE
803329,3138,HONDAPOWER,HONDA I POWER PRODUCT,0.0,,0.0,0.05,1,EQ,NSE,NSE
3480321,13595,HOVS-BE,HOV SERVICES,0.0,,0.0,0.05,1,EQ,NSE,NSE
1888257,7376,HPAL,HP ADHESIVES,0.0,,0.0,0.05,1,EQ,NSE,NSE
3020801,11800,HPIL-BE,HINDPRAKASH INDUSTRY,0.0,,0.0,0.05,1,EQ,NSE,NSE
4781825,18679,HPL,HPL ELECTRIC & POWER,0.0,,0.0,0.05,1,EQ,NSE,NSE
5406721,21120,HRHNEXT-ST,HRH NEXT SERVICES,0.0,,0.0,0.05,3000,EQ,NSE,NSE
3670529,14338,HSCL-BE,HIMADRI SPECIALITY CHEM L,0.0,,0.0,0.05,1,EQ,NSE,NSE
3066625,11979,HTMEDIA,HT MEDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
3635969,14203,HUBTOWN,HUBTOWN,0.0,,0.0,0.05,1,EQ,NSE,NSE
5331201,20825,HUDCO,HSG & URBAN DEV CORPN,0.0,,0.0,0.05,1,EQ,NSE,NSE
655873,2562,HUHTAMAKI,HUHTAMAKI INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
3280385,12814,HYBRIDFIN-BE,HYBRID FINANCIAL SERVICE,0.0,,0.0,0.05,1,EQ,NSE,NSE
3699201,14450,IBREALEST,INDIABULLS REAL EST.,0.0,,0.0,0.05,1,EQ,NSE,NSE
7712001,30125,IBULHSGFIN,INDIABULLS HSG FIN,0.0,,0.0,0.05,1,EQ,NSE,NSE
2460161,9610,ICDSLTD-BE,ICDSLTD,0.0,,0.0,0.05,1,EQ,NSE,NSE
125185,489,ICEMAKE,ICE MAKE REFRIGERAT,0.0,,0.0,0.05,1,EQ,NSE,NSE
133633,522,ICICIB22,ICICIPRAMC - BHARATIWIN,0.0,,0.0,0.01,1,EQ,NSE,NSE
1270529,4963,ICICIBANK,ICICI BANK.,0.0,,0.0,0.05,1,EQ,NSE,NSE
5573121,21770,ICICIGI,ICICI LOMBARD GIC,0.0,,0.0,0.05,1,EQ,NSE,NSE
4774913,18652,ICICIPRULI,ICICI PRU LIFE INS CO,0.0,,0.0,0.05,1,EQ,NSE,NSE
3068673,11987,ICIL,INDO COUNT INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
3717889,14523,ICRA,ICRA,0.0,,0.0,0.05,1,EQ,NSE,NSE
377857,1476,IDBI,IDBI BANK,0.0,,0.0,0.05,1,EQ,NSE,NSE
3677697,14366,IDEA,VODAFONE IDEA,0.0,,0.0,0.05,1,EQ,NSE,NSE
4387841,17140,IDEAFORGE,IDEAFORGE TECHNO,0.0,,0.0,0.05,1,EQ,NSE,NSE
3060993,11957,IDFC,IDFC,0.0,,0.0,0.05,1,EQ,NSE,NSE
2863105,11184,IDFCFIRSTB,IDFC FIRST BANK,0.0,,0.0,0.05,1,EQ,NSE,NSE
4808449,18783,IDFNIFTYET,BANDHANAMC - IDFNIFTYET,0.0,,0.0,0.01,1,EQ,NSE,NSE
3406593,13307,IEL-BE,INDIABULLS ENT,0.0,,0.0,0.05,1,EQ,NSE,NSE
56321,220,IEX,INDIAN ENERGY EXC,0.0,,0.0,0.05,1,EQ,NSE,NSE
379393,1482,IFBAGRO,IFB AGRO INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
380161,1485,IFBIND,IFB INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
381697,1491,IFCI,IFCI,0.0,,0.0,0.05,1,EQ,NSE,NSE
111617,436,IFGLEXPOR,IFGL REFRACTORIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
162305,634,IGARASHI,IGARASHI MOTORS INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
2883073,11262,IGL,INDRAPRASTHA GAS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3606017,14086,IGPL,I G PETROCHEMICALS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3023105,11809,IIFL,IIFL FINANCE,0.0,,0.0,0.05,1,EQ,NSE,NSE
3346433,13072,IIFLSEC,IIFL SECURITIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
4999425,19529,IITL-BE,INDUSTRIAL INV TRUST,0.0,,0.0,0.05,1,EQ,NSE,NSE
4306433,16822,IKIO,IKIO LIGHTING,0.0,,0.0,0.05,1,EQ,NSE,NSE
1964033,7672,IMAGICAA,IMAGICAAWORLD ENT,0.0,,0.0,0.05,1,EQ,NSE,NSE
4924161,19235,IMFA,INDIAN METALS & FERRO,0.0,,0.0,0.05,1,EQ,NSE,NSE
3074305,12009,IMPAL,IND MOTOR PART & ACC,0.0,,0.0,0.05,1,EQ,NSE,NSE
2990337,11681,IMPEXFERRO,IMPEX FERRO TECH,0.0,,0.0,0.05,1,EQ,NSE,NSE
4482817,17511,INCREDIBLE-BE,INCREDIBLE INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
4334849,16933,INDBANK,INDBANK MERCH BANK,0.0,,0.0,0.05,1,EQ,NSE,NSE
387073,1512,INDHOTEL,THE INDIAN HOTELS CO.,0.0,,0.0,0.05,1,EQ,NSE,NSE
387841,1515,INDIACEM,THE INDIA CEMENTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
389377,1521,INDIAGLYCO,INDIA GLYCOLS,0.0,,0.0,0.05,1,EQ,NSE,NSE
